PLAYER,TEAM,POSITION,AGE,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,POINTS,GP,MPG,ORPM,DRPM,RPM,WINS_RPM,PIE,PACE,W,SALARY_MILLIONS,SALARY_CLASS
Marcelo Huertas,LAL,PG,0.6666666666666667,0.10679611650485438,0.09482758620689655,0.49066666666666664,0.04878048780487806,0.08000000000000002,0.211,0.09278350515463918,0.10326086956521738,0.429,0.45371428571428574,0.04347826086956522,0.06422018348623852,0.529,0.025,0.10526315789473684,0.078125,0.20535714285714285,0.2,0.038461538461538464,0.14035087719298245,0.1794871794871795,0.07961783439490447,0.2625,0.22752808988764053,0.19316239316239314,0.26861167002012076,0.21171770972037285,0.09978021978021978,0.3333333333333333,0.6095493083444894,0.07575757575757576,0.047526673132880705,0
Wesley Johnson,LAC,SF,0.4761904761904763,0.10679611650485438,0.09051724137931033,0.48666666666666664,0.09756097560975611,0.17,0.246,0.061855670103092786,0.054347826086956506,0.537,0.5005714285714286,0.02173913043478261,0.027522935779816512,0.647,0.1,0.2421052631578947,0.2109375,0.026785714285714284,0.2,0.15384615384615385,0.05263157894736842,0.3076923076923077,0.07961783439490447,0.8250000000000001,0.2724719101123596,0.05470085470085467,0.6579476861167002,0.3615179760319574,0.1463736263736264,0.33739837398373984,0.47478804105310113,0.6060606060606061,0.18105399288716456,1
Tomas Satoransky,WSH,SG,0.2857142857142858,0.10679611650485438,0.07758620689655174,0.5533333333333332,0.04878048780487806,0.06,0.243,0.09278350515463918,0.09239130434782605,0.473,0.5097142857142857,0.04347826086956522,0.055045871559633024,0.6970000000000001,0.1,0.10526315789473684,0.1171875,0.14285714285714288,0.25,0.038461538461538464,0.12280701754385963,0.2820512820512821,0.07961783439490447,0.6875,0.2921348314606742,0.19914529914529913,0.5030181086519115,0.37150466045272973,0.14285714285714288,0.3252032520325204,0.36724676483712626,0.5,0.09182023924991917,1
Christian Wood,CHA,PF,0.09523809523809534,0.08737864077669903,0.043103448275862065,0.696,0.0,0.04000000000000001,0.0,0.09278350515463918,0.06521739130434781,0.667,0.5965714285714285,0.08695652173913045,0.11009174311926605,0.733,0.275,0.1263157894736842,0.171875,0.01785714285714286,0.1,0.1923076923076923,0.08771929824561403,0.20512820512820518,0.07961783439490447,0.1375,0.16853932584269665,0.20256410256410254,0.4919517102615695,0.36684420772303594,0.1076923076923077,0.44308943089430897,0.29540383757251254,0.07575757575757576,0.027158098933074686,0
Bryn Forbes,SA,SG,0.19047619047619047,0.0970873786407767,0.08620689655172414,0.4853333333333333,0.12195121951219513,0.15000000000000002,0.321,0.051546391752577324,0.05978260869565217,0.413,0.5131428571428571,0.010869565217391306,0.018348623853211007,0.833,0.025,0.0631578947368421,0.046875,0.05357142857142857,0.0,0.0,0.05263157894736842,0.15384615384615385,0.07643312101910829,0.425,0.16011235955056186,0.14102564102564102,0.2313883299798793,0.14647137150466044,0.09230769230769231,0.26016260162601623,0.37483266398929027,0.36363636363636365,0.041383769802780475,0
Andrew Nicholson,BKN/WSH,PF,0.38095238095238093,0.10679611650485438,0.09051724137931033,0.516,0.02439024390243903,0.06999999999999999,0.185,0.10309278350515465,0.10869565217391303,0.452,0.4685714285714285,0.02173913043478261,0.03669724770642201,0.643,0.1,0.1263157894736842,0.125,0.026785714285714284,0.2,0.07692307692307693,0.07017543859649122,0.358974358974359,0.07643312101910829,0.45,0.19101123595505623,0.07606837606837602,0.3269617706237425,0.15912117177097201,0.09186813186813188,0.19105691056910568,0.44578313253012025,0.30303030303030304,0.1959262851600388,1
Pat Connaughton,POR,SG,0.23809523809523814,0.08737864077669903,0.043103448275862065,0.6853333333333333,0.09756097560975611,0.08000000000000002,0.515,0.051546391752577324,0.04347826086956521,0.513,0.7222857142857142,0.02173913043478261,0.018348623853211007,0.778,0.075,0.11578947368421053,0.1015625,0.0625,0.1,0.038461538461538464,0.07017543859649122,0.15384615384615385,0.0732484076433121,0.4625,0.1657303370786517,0.2692307692307692,0.3148893360160966,0.3015978695073236,0.11120879120879122,0.42276422764227645,0.3806336456938868,0.2727272727272727,0.04655674102812803,0
DeAndre Liggins,CLE/DAL,SG,0.4285714285714286,0.08737864077669903,0.0646551724137931,0.516,0.07317073170731708,0.06999999999999999,0.37,0.061855670103092786,0.07065217391304346,0.396,0.5108571428571428,0.04347826086956522,0.055045871559633024,0.625,0.075,0.14736842105263157,0.1328125,0.08035714285714286,0.4,0.07692307692307693,0.12280701754385963,0.33333333333333337,0.0732484076433121,0.75,0.28932584269662925,0.1111111111111111,0.47082494969818917,0.28162450066577893,0.11824175824175825,0.25203252032520324,0.43105756358768454,0.6060606060606061,0.050113158745554484,0
Miles Plumlee,MIL/CHA,C,0.4285714285714286,0.0970873786407767,0.05172413793103448,0.6373333333333333,0.0,0.0,0.0,0.10309278350515465,0.09782608695652173,0.478,0.5462857142857143,0.06521739130434782,0.08256880733944953,0.6409999999999999,0.2,0.1368421052631579,0.1640625,0.044642857142857144,0.2,0.11538461538461536,0.12280701754385963,0.41025641025641035,0.0732484076433121,0.5375,0.24157303370786523,0.14017094017094014,0.4466800804828974,0.28828229027962715,0.11296703296703298,0.22764227642276424,0.36501561802766647,0.2878787878787879,0.4031684448755254,2
Mike Scott,ATL,PF,0.4285714285714286,0.08737864077669903,0.10775862068965517,0.384,0.04878048780487806,0.15000000000000002,0.14800000000000002,0.07216494845360825,0.08695652173913043,0.406,0.368,0.04347826086956522,0.03669724770642201,0.875,0.15,0.15789473684210525,0.1640625,0.08035714285714286,0.1,0.07692307692307693,0.07017543859649122,0.1794871794871795,0.0732484076433121,0.2,0.24157303370786523,0.12905982905982905,0.420523138832998,0.26231691078561914,0.10461538461538462,0.30081300813008127,0.4672021419009371,0.10606060606060606,0.1066925315227934,1
Greivis Vasquez,BKN,PG,0.5238095238095237,0.06796116504854369,0.08189655172413793,0.3333333333333333,0.07317073170731708,0.1,0.333,0.030927835051546393,0.08152173913043476,0.2,0.3577142857142857,0.07608695652173914,0.09174311926605504,0.667,0.0,0.07368421052631578,0.0546875,0.15178571428571427,0.15,0.11538461538461536,0.05263157894736842,0.5128205128205129,0.06687898089171974,0.012500000000000004,0.30337078651685395,0.22735042735042732,0.3561368209255533,0.296271637816245,0.1032967032967033,0.1016260162601626,0.667112896028558,0.015151515151515152,0.1396702230843841,1
James Young,BOS,SG,0.09523809523809534,0.08737864077669903,0.05172413793103448,0.5746666666666667,0.09756097560975611,0.12,0.343,0.04123711340206186,0.03260869565217391,0.565,0.6102857142857143,0.02173913043478261,0.027522935779816512,0.667,0.05,0.07368421052631578,0.0703125,0.00892857142857143,0.15,0.038461538461538464,0.017543859649122806,0.12820512820512822,0.06687898089171974,0.3375,0.151685393258427,0.21794871794871795,0.36619718309859156,0.2956058588548602,0.10813186813186813,0.3252032520325204,0.5600178491744754,0.24242424242424243,0.05819592628516004,0
Jake Layman,POR,SF,0.1428571428571428,0.06796116504854369,0.07327586206896552,0.3893333333333333,0.09756097560975611,0.15000000000000002,0.255,0.04123711340206186,0.048913043478260865,0.342,0.4171428571428571,0.04347826086956522,0.04587155963302752,0.765,0.05,0.05263157894736842,0.0546875,0.026785714285714284,0.15,0.038461538461538464,0.05263157894736842,0.15384615384615385,0.06369426751592358,0.4125,0.13764044943820228,0.12307692307692303,0.39134808853118713,0.23834886817576564,0.10285714285714287,0.16666666666666669,0.5073627844712179,0.24242424242424243,0.041383769802780475,0
Treveon Graham,CHA,SG,0.19047619047619047,0.06796116504854369,0.030172413793103446,0.6333333333333333,0.07317073170731708,0.06,0.6,0.04123711340206186,0.03804347826086956,0.4,0.6719999999999999,0.04347826086956522,0.055045871559633024,0.667,0.05,0.0631578947368421,0.0625,0.01785714285714286,0.1,0.0,0.017543859649122806,0.1794871794871795,0.06050955414012739,0.3125,0.13483146067415733,0.19145299145299144,0.3963782696177063,0.29494007989347537,0.10681318681318681,0.32926829268292684,0.30031236055332444,0.15151515151515152,0.041383769802780475,0
Rakeem Christmas,IND,PF,0.2857142857142858,0.06796116504854369,0.030172413793103446,0.5893333333333333,0.0,0.0,0.0,0.07216494845360825,0.07065217391304346,0.442,0.5051428571428571,0.07608695652173914,0.09174311926605504,0.7240000000000001,0.225,0.10526315789473684,0.1484375,0.00892857142857143,0.05,0.07692307692307693,0.05263157894736842,0.33333333333333337,0.05732484076433121,0.3375,0.151685393258427,0.19059829059829056,0.44466800804828976,0.3262316910785619,0.11076923076923077,0.26422764227642276,0.4895136099955377,0.21212121212121213,0.04655674102812803,0
Demetrius Jackson,BOS,PG,0.1428571428571428,0.058252427184466014,0.0,1.0,0.04878048780487806,0.020000000000000004,1.0,0.04123711340206186,0.0217391304347826,0.667,1.0,0.06521739130434782,0.11009174311926605,0.5,0.1,0.042105263157894736,0.0625,0.05357142857142857,0.0,0.0,0.0,0.0,0.05732484076433121,0.0375,0.03370786516853933,0.22735042735042732,0.36418511066398396,0.3015978695073236,0.10241758241758242,0.8536585365853658,0.0,0.015151515151515152,0.043646944713870026,0
Udonis Haslem,MIA,C,0.8095238095238095,0.06796116504854369,0.025862068965517238,0.6373333333333333,0.0,0.020000000000000004,0.0,0.07216494845360825,0.05978260869565217,0.55,0.5462857142857143,0.06521739130434782,0.08256880733944953,0.6,0.125,0.18947368421052632,0.1796875,0.03571428571428572,0.2,0.038461538461538464,0.08771929824561403,0.358974358974359,0.05414012738853503,0.17500000000000002,0.1657303370786517,0.14017094017094014,0.4678068410462777,0.3022636484687084,0.10593406593406594,0.3617886178861789,0.4939759036144582,0.09090909090909091,0.12835434852893632,1
Marshall Plumlee,NY,C,0.23809523809523814,0.07766990291262137,0.025862068965517238,0.7106666666666666,0.0,0.0,0.0,0.08247422680412372,0.06521739130434781,0.5329999999999999,0.609142857142857,0.04347826086956522,0.08256880733944953,0.421,0.275,0.1368421052631579,0.1875,0.044642857142857144,0.1,0.07692307692307693,0.10526315789473684,0.2820512820512821,0.05414012738853503,0.23750000000000002,0.1657303370786517,0.22905982905982905,0.45975855130784715,0.36617842876165113,0.11164835164835166,0.3089430894308943,0.45024542614904073,0.09090909090909091,0.041383769802780475,0
Lamar Patterson,ATL,SG,0.2857142857142858,0.058252427184466014,0.09482758620689655,0.26666666666666666,0.04878048780487806,0.12,0.16699999999999998,0.04123711340206186,0.08695652173913043,0.222,0.2662857142857143,0.04347826086956522,0.055045871559633024,0.667,0.05,0.1263157894736842,0.109375,0.10714285714285714,0.1,0.0,0.14035087719298245,0.3076923076923077,0.050955414012738856,0.0375,0.16292134831460678,0.18803418803418803,0.45674044265593566,0.33222370173102533,0.1032967032967033,0.04878048780487805,0.2900490852298083,0.015151515151515152,0.007112835434852894,0
Cole Aldrich,MIN,C,0.4285714285714286,0.06796116504854369,0.025862068965517238,0.6973333333333334,0.0,0.0,0.0,0.07216494845360825,0.06521739130434781,0.523,0.5977142857142858,0.02173913043478261,0.03669724770642201,0.682,0.2,0.1789473684210526,0.1953125,0.03571428571428572,0.2,0.15384615384615385,0.05263157894736842,0.358974358974359,0.04777070063694267,0.75,0.17977528089887643,0.22307692307692306,0.5784708249496983,0.4400798934753662,0.1476923076923077,0.37398373983739835,0.4444444444444442,0.3484848484848485,0.24603944390559326,1
Nick Collison,OKC,PF,0.8095238095238095,0.06796116504854369,0.01724137931034482,0.8119999999999999,0.0,0.010000000000000002,0.0,0.07216494845360825,0.048913043478260865,0.636,0.696,0.03260869565217391,0.03669724770642201,0.625,0.125,0.11578947368421053,0.125,0.05357142857142857,0.05,0.038461538461538464,0.03508771929824561,0.2307692307692308,0.04777070063694267,0.225,0.11797752808988768,0.1923076923076923,0.5070422535211268,0.36884154460719043,0.10945054945054945,0.5528455284552846,0.4489067380633647,0.15151515151515152,0.12027158098933075,1
Jordan Hill,MIN,C,0.4761904761904763,0.06796116504854369,0.047413793103448267,0.5133333333333333,0.0,0.0,0.0,0.07216494845360825,0.09239130434782605,0.385,0.44,0.03260869565217391,0.027522935779816512,1.0,0.275,0.09473684210526316,0.15625,0.0,0.05,0.0,0.10526315789473684,0.33333333333333337,0.04777070063694267,0.0625,0.1264044943820225,0.18119658119658116,0.5110663983903421,0.3628495339547271,0.10461538461538462,0.12601626016260165,0.12360553324408796,0.030303030303030304,0.12835434852893632,1
Bruno Caboclo,TOR,SF,0.09523809523809534,0.06796116504854369,0.043103448275862065,0.5,0.04878048780487806,0.06999999999999999,0.333,0.04123711340206186,0.048913043478260865,0.4,0.5005714285714286,0.0,0.0,0.0,0.15,0.0631578947368421,0.0859375,0.03571428571428572,0.1,0.038461538461538464,0.03508771929824561,0.10256410256410259,0.0445859872611465,0.0875,0.06179775280898878,0.2282051282051282,0.4054325955734407,0.32956058588548603,0.10373626373626374,0.4471544715447155,0.3534136546184734,0.12121212121212122,0.050436469447138706,0
Deyonta Davis,MEM,C,0.04761904761904767,0.06796116504854369,0.021551724137931036,0.6813333333333333,0.0,0.0,0.0,0.07216494845360825,0.05978260869565217,0.511,0.584,0.03260869565217391,0.04587155963302752,0.556,0.15,0.11578947368421053,0.1328125,0.00892857142857143,0.05,0.1923076923076923,0.03508771929824561,0.2820512820512821,0.0445859872611465,0.425,0.12359550561797755,0.13247863247863248,0.3702213279678069,0.23169107856191745,0.10197802197802198,0.3089430894308943,0.352967425256582,0.3484848484848485,0.041383769802780475,0
Ryan Kelly,ATL,PF,0.2857142857142858,0.04854368932038835,0.043103448275862065,0.38133333333333336,0.07317073170731708,0.06,0.4,0.030927835051546393,0.048913043478260865,0.222,0.40800000000000003,0.03260869565217391,0.03669724770642201,0.833,0.025,0.11578947368421053,0.0859375,0.044642857142857144,0.15,0.11538461538461536,0.05263157894736842,0.07692307692307693,0.0445859872611465,0.17500000000000002,0.1320224719101124,0.2128205128205128,0.540241448692153,0.4067909454061252,0.10549450549450551,0.3617886178861789,0.3926818384649713,0.09090909090909091,0.050113158745554484,0
Jordan Mickey,BOS,PF,0.1428571428571428,0.058252427184466014,0.025862068965517238,0.588,0.0,0.0,0.0,0.061855670103092786,0.05978260869565217,0.455,0.504,0.03260869565217391,0.055045871559633024,0.5710000000000001,0.125,0.08421052631578947,0.109375,0.026785714285714284,0.05,0.07692307692307693,0.07017543859649122,0.12820512820512822,0.04140127388535032,0.2875,0.0955056179775281,0.15470085470085468,0.3792756539235413,0.25499334221038616,0.1032967032967033,0.3089430894308943,0.45515394912985263,0.13636363636363635,0.04655674102812803,0
Mike Miller,DEN,SF,0.8095238095238095,0.04854368932038835,0.01724137931034482,0.5213333333333333,0.09756097560975611,0.1,0.4,0.010309278350515465,0.0,0.333,0.6457142857142856,0.010869565217391306,0.009174311926605503,1.0,0.025,0.18947368421052632,0.1484375,0.09821428571428573,0.05,0.0,0.12280701754385963,0.12820512820512822,0.03821656050955414,0.225,0.151685393258427,0.21367521367521367,0.42957746478873243,0.33422103861517977,0.10901098901098902,0.40650406504065045,0.7014725568942439,0.13636363636363635,0.11218881344972519,1
Diamond Stone,LAC,C,0.0,0.03883495145631068,0.047413793103448267,0.308,0.0,0.0,0.0,0.04123711340206186,0.09239130434782605,0.231,0.264,0.06521739130434782,0.055045871559633024,1.0,0.025,0.07368421052631578,0.0703125,0.0,0.0,0.038461538461538464,0.05263157894736842,0.1794871794871795,0.03821656050955414,0.0625,0.03370786516853933,0.14188034188034185,0.44366197183098594,0.2876165113182424,0.10241758241758242,0.008130081300813018,0.3413654618473898,0.09090909090909091,0.041383769802780475,0
Brice Johnson,LAC,PF,0.1428571428571428,0.06796116504854369,0.0646551724137931,0.38133333333333336,0.0,0.0,0.0,0.07216494845360825,0.11413043478260868,0.28600000000000003,0.3268571428571429,0.0,0.0,0.0,0.075,0.07368421052631578,0.078125,0.026785714285714284,0.35,0.11538461538461536,0.05263157894736842,0.0,0.03503184713375797,0.012500000000000004,0.022471910112359543,0.18034188034188034,0.5030181086519115,0.35685752330226367,0.10241758241758242,0.5040650406504065,0.3685854529228023,0.015151515151515152,0.042030391205948925,0
Mike Tobey,CHA,C,0.1428571428571428,0.04854368932038835,0.05172413793103448,0.3333333333333333,0.0,0.0,0.0,0.051546391752577324,0.09782608695652173,0.25,0.2857142857142857,0.0,0.0,0.0,0.25,0.05263157894736842,0.1171875,0.044642857142857144,0.0,0.0,0.08771929824561403,0.25641025641025644,0.025477707006369428,0.0,0.28932584269662925,0.21538461538461537,0.4939637826961771,0.3781624500665779,0.1032967032967033,0.0,0.1762605979473446,0.0,0.00129324280633689,0
Alonzo Gee,DEN,SF,0.4761904761904763,0.01941747572815534,0.012931034482758619,0.2853333333333333,0.0,0.020000000000000004,0.0,0.02061855670103093,0.03260869565217391,0.273,0.24457142857142855,0.04347826086956522,0.06422018348623852,0.556,0.075,0.08421052631578947,0.09375,0.044642857142857144,0.2,0.038461538461538464,0.05263157894736842,0.2820512820512821,0.019108280254777073,0.1375,0.12921348314606745,0.19829059829059828,0.437625754527163,0.3275632490013316,0.10549450549450551,0.0975609756097561,0.7527889335118245,0.06060606060606061,0.0009699321047526673,0
